sampleID,date,basin,longitude,latitude,Temperature,Salinity,month,season
LE1.1 AP 5 04-03-08,8/3/2004,chesa,-76.602,38.425,6.19,9.954285894,3,Spring
LE1.1 AP 5 04-04-07,7/4/2004,chesa,-76.602,38.425,8.44,9.343999863,4,Spring
LE1.1 AP 5 04-04-19,19/4/2004,chesa,-76.602,38.425,12.06,7.885999966,4,Spring
LE1.1 AP 5 04-05-06,6/5/2004,chesa,-76.602,38.425,16.1,8.535999966,5,Spring
LE1.1 AP 5 04-05-20,20/5/2004,chesa,-76.602,38.425,21.24,8.419999981,5,Spring
LE1.1 AP 5 04-06-03,3/6/2004,chesa,-76.602,38.425,22.8,8.687142781,6,Summer
LE1.1 AP 5 04-07-01,1/7/2004,chesa,-76.602,38.425,25.18,9.778333346,7,Summer
LE1.1 AP 5 04-07-15,15/7/2004,chesa,-76.602,38.425,26.53,10.83800011,7,Summer
LE1.1 AP 5 04-08-02,2/8/2004,chesa,-76.602,38.425,27.5,10.21142851,8,Summer
LE1.1 AP 5 04-08-16,16/8/2004,chesa,-76.602,38.425,25.48,10.94599991,8,Summer
LE1.1 AP 5 04-09-16,16/9/2004,chesa,-76.602,38.425,24.8,10.11999989,9,Autumn
LE1.1 AP 5 04-10-18,18/10/2004,chesa,-76.602,38.425,17.52,8.518000031,10,Autumn
LE1.1 AP 5 04-12-15,15/12/2004,chesa,-76.602,38.425,8.22,9.863999748,12,Winter
LE1.1 AP 5 05-01-18,18/1/2005,chesa,-76.602,38.425,4.16,7.312857151,1,Winter
LE1.1 AP 5 05-03-01,1/3/2005,chesa,-76.602,38.425,3.56,8.925999737,3,Spring
LE1.1 AP 5 05-04-11,11/4/2005,chesa,-76.602,38.425,11.86,7.310000062,4,Spring
LE1.1 AP 5 05-04-25,25/4/2005,chesa,-76.602,38.425,12.54,7.799999905,4,Spring
LE1.1 AP 5 05-05-09,9/5/2005,chesa,-76.602,38.425,14.81,7.58999988,5,Spring
LE1.1 AP 5 05-05-23,23/5/2005,chesa,-76.602,38.425,17.3,7.839999771,5,Spring
LE1.1 AP 5 05-06-02,2/6/2005,chesa,-76.602,38.425,19.36,7.41799984,6,Summer
LE1.1 AP 5 05-07-05,5/7/2005,chesa,-76.602,38.425,25.38,10.52799988,7,Summer
LE1.1 AP 5 05-07-21,21/7/2005,chesa,-76.602,38.425,27.36,10.8960001,7,Summer
LE1.1 AP 5 05-08-04,4/8/2005,chesa,-76.602,38.425,28.96,11.7039999,8,Summer
LE1.1 AP 5 05-08-22,22/8/2005,chesa,-76.602,38.425,28.62,12.43599987,8,Summer
LE1.1 AP 5 05-09-19,19/9/2005,chesa,-76.602,38.425,26.84,13.22285707,9,Autumn
LE1.1 AP 5 05-10-24,24/10/2005,chesa,-76.602,38.425,18.06,13.95400009,10,Autumn
LE1.1 AP 5 05-12-19,19/12/2005,chesa,-76.602,38.425,4.52,12.04199982,12,Winter
LE1.1 AP 5 06-02-15,15/2/2006,chesa,-76.602,38.425,4.66,9.346000099,2,Winter
LE1.1 AP 5 06-03-16,16/3/2006,chesa,-76.602,38.425,8.14,9.839999962,3,Spring
LE1.1 AP 5 06-04-13,13/4/2006,chesa,-76.602,38.425,12.42,10.91399994,4,Spring
LE1.1 AP 5 06-04-27,27/4/2006,chesa,-76.602,38.425,15.7,11.13799992,4,Spring
LE1.1 AP 5 06-05-15,15/5/2006,chesa,-76.602,38.425,18.2,11.80799999,5,Spring
LE1.1 AP 5 06-05-30,30/5/2006,chesa,-76.602,38.425,21,12.4299999,5,Spring
LE1.1 AP 5 06-06-12,12/6/2006,chesa,-76.602,38.425,22.13,13.1242857,6,Summer
LE1.1 AP 5 06-07-10,10/7/2006,chesa,-76.602,38.425,26.2,10.16142845,7,Summer
LE1.1 AP 5 06-07-24,24/7/2006,chesa,-76.602,38.425,28.27,10.42714282,7,Summer
LE1.1 AP 5 06-08-10,10/8/2006,chesa,-76.602,38.425,29.06,11.17285715,8,Summer
LE1.1 AP 5 06-08-24,24/8/2006,chesa,-76.602,38.425,27.64,12.33285713,8,Summer
LE1.1 AP 5 06-09-11,11/9/2006,chesa,-76.602,38.425,24.33,10.78857122,9,Autumn
LE1.1 AP 5 06-10-10,10/10/2006,chesa,-76.602,38.425,19.17,11.66714287,10,Autumn
LE1.1 AP 5 06-12-07,7/12/2006,chesa,-76.602,38.425,9.3,9.951428413,12,Winter
LE2.2 AP 1 84-08-06,6/8/1984,chesa,-76.583,38.167,25.95,7.264999986,8,Summer
LE2.2 AP 3 84-08-06,6/8/1984,chesa,-76.583,38.167,25.95,7.264999986,8,Summer
LE2.2 AP 1 84-09-04,4/9/1984,chesa,-76.583,38.167,25.15,9.416666667,9,Autumn
LE2.2 AP 3 84-09-04,4/9/1984,chesa,-76.583,38.167,25.15,9.416666667,9,Autumn
LE2.2 AP 1 84-10-15,15/10/1984,chesa,-76.583,38.167,17.9,11.03666655,10,Autumn
LE2.2 AP 3 84-10-15,15/10/1984,chesa,-76.583,38.167,17.9,11.03666655,10,Autumn
LE2.2 AP 1 84-11-19,19/11/1984,chesa,-76.583,38.167,10.62,15.52200012,11,Autumn
LE2.2 AP 3 84-11-19,19/11/1984,chesa,-76.583,38.167,10.62,15.52200012,11,Autumn
LE2.2 AP 1 84-12-17,17/12/1984,chesa,-76.583,38.167,7.75,11.14499998,12,Winter
LE2.2 AP 3 84-12-17,17/12/1984,chesa,-76.583,38.167,7.75,11.14499998,12,Winter
LE2.2 AP 1 85-02-26,26/2/1985,chesa,-76.583,38.167,6.37,8.886666616,2,Winter
LE2.2 AP 3 85-02-26,26/2/1985,chesa,-76.583,38.167,6.37,8.886666616,2,Winter
LE2.2 AP 1 85-03-19,19/3/1985,chesa,-76.583,38.167,7.1,11.40999985,3,Spring
LE2.2 AP 3 85-03-19,19/3/1985,chesa,-76.583,38.167,7.1,11.40999985,3,Spring
LE2.2 AP 1 85-04-15,15/4/1985,chesa,-76.583,38.167,11.32,13.4329999,4,Spring
LE2.2 AP 3 85-04-15,15/4/1985,chesa,-76.583,38.167,11.32,13.4329999,4,Spring
LE2.2 AP 1 85-04-30,30/4/1985,chesa,-76.583,38.167,17.36,11.01714284,4,Spring
LE2.2 AP 3 85-04-30,30/4/1985,chesa,-76.583,38.167,17.36,11.01714284,4,Spring
LE2.2 AP 1 85-05-13,13/5/1985,chesa,-76.583,38.167,18.25,12.71624994,5,Spring
LE2.2 AP 3 85-05-13,13/5/1985,chesa,-76.583,38.167,18.25,12.71624994,5,Spring
LE2.2 AP 1 85-05-27,27/5/1985,chesa,-76.583,38.167,21.44,9.886000061,5,Spring
LE2.2 AP 3 85-05-27,27/5/1985,chesa,-76.583,38.167,21.44,9.886000061,5,Spring
LE2.2 AP 1 85-06-10,10/6/1985,chesa,-76.583,38.167,23.07,11.10857133,6,Summer
LE2.2 AP 3 85-06-10,10/6/1985,chesa,-76.583,38.167,23.07,11.10857133,6,Summer
LE2.2 AP 1 85-06-25,25/6/1985,chesa,-76.583,38.167,23.69,12.72499991,6,Summer
LE2.2 AP 3 85-06-25,25/6/1985,chesa,-76.583,38.167,23.69,12.72499991,6,Summer
LE2.2 AP 1 85-07-08,8/7/1985,chesa,-76.583,38.167,24.09,13.98874998,7,Summer
LE2.2 AP 3 85-07-08,8/7/1985,chesa,-76.583,38.167,24.09,13.98874998,7,Summer
LE2.2 AP 1 85-07-24,24/7/1985,chesa,-76.583,38.167,25.77,14.28999996,7,Summer
LE2.2 AP 3 85-07-24,24/7/1985,chesa,-76.583,38.167,25.77,14.28999996,7,Summer
LE2.2 AP 1 85-08-06,6/8/1985,chesa,-76.583,38.167,25.1,14.14999994,8,Summer
LE2.2 AP 3 85-08-06,6/8/1985,chesa,-76.583,38.167,25.1,14.14999994,8,Summer
LE2.2 AP 1 85-08-22,22/8/1985,chesa,-76.583,38.167,25.12,14.32999992,8,Summer
LE2.2 AP 3 85-08-22,22/8/1985,chesa,-76.583,38.167,25.12,14.32999992,8,Summer
LE2.2 AP 1 85-09-09,9/9/1985,chesa,-76.583,38.167,27.53,13.08333333,9,Autumn
LE2.2 AP 3 85-09-09,9/9/1985,chesa,-76.583,38.167,27.53,13.08333333,9,Autumn
LE2.2 AP 5 85-09-23,23/9/1985,chesa,-76.583,38.167,23.2,16.62833309,9,Autumn
LE2.2 AP 5 85-10-07,7/10/1985,chesa,-76.583,38.167,19.82,16.04166699,10,Autumn
LE2.2 AP 5 85-11-19,19/11/1985,chesa,-76.583,38.167,14.77,12.35571412,11,Autumn
LE2.2 AP 5 85-12-09,9/12/1985,chesa,-76.583,38.167,7.9,8.907500029,12,Winter
LE2.2 AP 5 86-03-04,4/3/1986,chesa,-76.583,38.167,2.58,10.79500008,3,Spring
LE2.2 AP 5 86-04-01,1/4/1986,chesa,-76.583,38.167,11.48,8.614999771,4,Spring
LE2.2 AP 5 86-04-28,28/4/1986,chesa,-76.583,38.167,13.43,9.053333494,4,Spring
LE2.2 AP 5 86-05-12,12/5/1986,chesa,-76.583,38.167,16.17,10.21666654,5,Spring
LE2.2 AP 5 86-05-27,27/5/1986,chesa,-76.583,38.167,19.41,11.44249988,5,Spring
LE2.2 AP 5 86-06-02,2/6/1986,chesa,-76.583,38.167,24.24,8.986000061,6,Summer
LE2.2 AP 5 86-06-16,16/6/1986,chesa,-76.583,38.167,24.19,13.37624991,6,Summer
LE2.2 AP 5 86-07-14,14/7/1986,chesa,-76.583,38.167,27.68,11.86800003,7,Summer
LE2.2 AP 5 86-07-28,28/7/1986,chesa,-76.583,38.167,27.9,13.83666658,7,Summer
LE2.2 AP 5 86-08-25,25/8/1986,chesa,-76.583,38.167,24.47,15.03500001,8,Summer
LE2.2 AP 5 86-09-15,15/9/1986,chesa,-76.583,38.167,22.73,15.62727287,9,Autumn
LE2.2 AP 5 86-09-29,29/9/1986,chesa,-76.583,38.167,22.86,15.84374976,9,Autumn
LE2.2 AP 5 86-11-17,17/11/1986,chesa,-76.583,38.167,11.63,16.67666658,11,Autumn
LE2.2 AP 5 86-12-08,8/12/1986,chesa,-76.583,38.167,8.08,15.52666648,12,Winter
LE2.2 AP 5 87-01-05,5/1/1987,chesa,-76.583,38.167,4.25,13.02250016,1,Winter
LE2.2 AP 5 87-03-09,9/3/1987,chesa,-76.583,38.167,5.88,10.01200008,3,Spring
LE2.2 AP 5 87-04-09,9/4/1987,chesa,-76.583,38.167,10.82,7.523333311,4,Spring
LE2.2 AP 1 87-04-21,21/4/1987,chesa,-76.583,38.167,13.14,9.282000351,4,Spring
LE2.2 AP 5 87-05-04,4/5/1987,chesa,-76.583,38.167,15.23,7.567142895,5,Spring
LE2.2 AP 5 87-05-18,18/5/1987,chesa,-76.583,38.167,17.76,11.2614287,5,Spring
LE2.2 AP 5 87-06-01,1/6/1987,chesa,-76.583,38.167,23.24,6.969999886,6,Summer
LE2.2 AP 5 87-06-15,15/6/1987,chesa,-76.583,38.167,23.06,10.15999985,6,Summer
LE2.2 AP 5 87-07-06,6/7/1987,chesa,-76.583,38.167,26.12,11.47599983,7,Summer
LE2.2 AP 5 87-07-20,20/7/1987,chesa,-76.583,38.167,26.42,12.4224999,7,Summer
LE2.2 AP 5 87-08-03,3/8/1987,chesa,-76.583,38.167,27.7,13.39000034,8,Summer
LE2.2 AP 5 87-08-17,17/8/1987,chesa,-76.583,38.167,27.08,14.97666677,8,Summer
LE2.2 AP 5 87-09-01,1/9/1987,chesa,-76.583,38.167,24.91,14.67375016,9,Autumn
LE2.2 AP 5 87-09-14,14/9/1987,chesa,-76.583,38.167,24.97,13.44142859,9,Autumn
LE2.2 AP 5 87-10-05,5/10/1987,chesa,-76.583,38.167,17.14,13.78428541,10,Autumn
LE2.2 AP 5 87-11-16,16/11/1987,chesa,-76.583,38.167,10.45,14.29999995,11,Autumn
LE2.2 AP 5 87-12-14,14/12/1987,chesa,-76.583,38.167,7.18,11.71399975,12,Winter
LE2.2 AP 5 88-02-25,25/2/1988,chesa,-76.583,38.167,2.82,13.97000008,2,Winter
LE2.2 AP 5 88-03-14,14/3/1988,chesa,-76.583,38.167,7.62,11.05833324,3,Spring
LE2.2 AP 5 88-04-11,11/4/1988,chesa,-76.583,38.167,12.32,9.826666832,4,Spring
LE2.2 AP 5 88-04-25,25/4/1988,chesa,-76.583,38.167,12.78,9.333333651,4,Spring
LE2.2 AP 5 88-05-09,9/5/1988,chesa,-76.583,38.167,14.6,11.45999993,5,Spring
LE2.2 AP 5 88-05-23,23/5/1988,chesa,-76.583,38.167,20.85,6.523333391,5,Spring
LE2.2 AP 5 88-06-20,20/6/1988,chesa,-76.583,38.167,23.57,9.886666616,6,Summer
LE2.2 AP 5 88-07-05,5/7/1988,chesa,-76.583,38.167,23.34,11.81599999,7,Summer
LE2.2 AP 5 88-07-18,18/7/1988,chesa,-76.583,38.167,27.45,11.52875018,7,Summer
LE2.2 AP 5 88-08-08,8/8/1988,chesa,-76.583,38.167,28.43,12.52666664,8,Summer
LE2.2 AP 5 88-08-22,22/8/1988,chesa,-76.583,38.167,26.6,12.47666661,8,Summer
LE2.2 AP 5 88-09-06,6/9/1988,chesa,-76.583,38.167,24.32,13.60999985,9,Autumn
LE2.2 AP 5 88-09-19,19/9/1988,chesa,-76.583,38.167,22.62,13.58199997,9,Autumn
LE2.2 AP 5 88-10-03,3/10/1988,chesa,-76.583,38.167,21.79,14.65999985,10,Autumn
LE2.2 AP 5 88-11-14,14/11/1988,chesa,-76.583,38.167,11.18,14.57999992,11,Autumn
LE2.2 AP 5 88-12-05,5/12/1988,chesa,-76.583,38.167,8,16.00600014,12,Winter
LE2.2 AP 5 89-03-20,20/3/1989,chesa,-76.583,38.167,6.28,13.58199997,3,Spring
LE2.2 AP 5 89-04-03,3/4/1989,chesa,-76.583,38.167,8.94,13.17999973,4,Spring
LE2.2 AP 5 89-04-17,17/4/1989,chesa,-76.583,38.167,11.36,12.07142857,4,Spring
LE2.2 AP 5 89-05-03,3/5/1989,chesa,-76.583,38.167,15.77,11.6814285,5,Spring
LE2.2 AP 5 89-05-15,15/5/1989,chesa,-76.583,38.167,16.27,5.072499991,5,Spring
LE2.2 AP 5 89-06-12,12/6/1989,chesa,-76.583,38.167,21.98,9.64833355,6,Summer
LE2.2 AP 5 89-06-26,26/6/1989,chesa,-76.583,38.167,24.93,9.327142852,6,Summer
LE2.2 AP 5 89-07-10,10/7/1989,chesa,-76.583,38.167,26.89,8.132857187,7,Summer
LE2.2 AP 5 89-07-24,24/7/1989,chesa,-76.583,38.167,27.67,8.083333492,7,Summer
LE2.2 AP 5 89-08-14,14/8/1989,chesa,-76.583,38.167,24.22,8.279999924,8,Summer
LE2.2 AP 5 89-08-28,28/8/1989,chesa,-76.583,38.167,25.41,10.01571424,8,Summer
LE2.2 AP 5 89-09-11,11/9/1989,chesa,-76.583,38.167,24.71,10.47857121,9,Autumn
LE2.2 AP 5 89-09-25,25/9/1989,chesa,-76.583,38.167,21.74,10.81200028,9,Autumn
LE2.2 AP 5 89-10-10,10/10/1989,chesa,-76.583,38.167,17.22,12.13249993,10,Autumn
LE2.2 AP 5 89-11-13,13/11/1989,chesa,-76.583,38.167,14.22,12.42999983,11,Autumn
LE2.2 AP 5 89-12-11,11/12/1989,chesa,-76.583,38.167,4.87,13.40333335,12,Winter
LE2.2 AP 5 90-01-08,8/1/1990,chesa,-76.583,38.167,1.53,11.67499987,1,Winter
LE2.2 AP 5 90-02-05,5/2/1990,chesa,-76.583,38.167,5.12,10.26999982,2,Winter
LE2.2 AP 5 90-03-05,5/3/1990,chesa,-76.583,38.167,5.5,12.01166662,3,Spring
LE2.2 AP 5 90-04-02,2/4/1990,chesa,-76.583,38.167,9.42,11.31599999,4,Spring
LE2.2 AP 5 90-04-16,16/4/1990,chesa,-76.583,38.167,11.27,10.05555556,4,Spring
LE2.2 AP 5 90-05-14,14/5/1990,chesa,-76.583,38.167,17.11,8.517499924,5,Spring
LE2.2 AP 5 90-05-31,31/5/1990,chesa,-76.583,38.167,18.07,9.748571532,5,Spring
LE2.2 AP 5 90-06-18,18/6/1990,chesa,-76.583,38.167,22.17,9.38500007,6,Summer
LE2.2 AP 5 90-06-25,25/6/1990,chesa,-76.583,38.167,23.98,9.066666603,6,Summer
LE2.2 AP 5 90-07-16,16/7/1990,chesa,-76.583,38.167,26.11,10.06333319,7,Summer
LE2.2 AP 5 90-07-30,30/7/1990,chesa,-76.583,38.167,26.24,11.76399994,7,Summer
LE2.2 AP 5 90-08-13,13/8/1990,chesa,-76.583,38.167,26.07,11.14000007,8,Summer
LE2.2 AP 5 90-08-27,27/8/1990,chesa,-76.583,38.167,25.91,10.47250021,8,Summer
LE2.2 AP 5 90-09-10,10/9/1990,chesa,-76.583,38.167,24.79,10.85999993,9,Autumn
LE2.2 AP 5 90-09-24,24/9/1990,chesa,-76.583,38.167,21.28,13.68222215,9,Autumn
LE2.2 AP 5 90-10-15,15/10/1990,chesa,-76.583,38.167,22.37,13.50333341,10,Autumn
LE2.2 AP 5 90-11-15,15/11/1990,chesa,-76.583,38.167,11.6,12.58333317,11,Autumn
LE2.2 AP 5 90-12-10,10/12/1990,chesa,-76.583,38.167,8.6,13.01800003,12,Winter
LE2.2 AP 5 91-01-10,10/1/1991,chesa,-76.583,38.167,5,5.853999901,1,Winter
LE2.2 AP 5 91-02-11,11/2/1991,chesa,-76.583,38.167,6,6.599999984,2,Winter
LE2.2 AP 5 91-03-12,12/3/1991,chesa,-76.583,38.167,6.5,6.764999867,3,Spring
LE2.2 AP 5 91-04-08,8/4/1991,chesa,-76.583,38.167,13.1,6.311666648,4,Spring
LE2.2 AP 5 91-05-06,6/5/1991,chesa,-76.583,38.167,16.24,10.00499988,5,Spring
LE2.2 AP 5 91-05-20,20/5/1991,chesa,-76.583,38.167,19.28,9.962999916,5,Spring
LE2.2 AP 5 91-06-03,3/6/1991,chesa,-76.583,38.167,26.62,7.320000172,6,Summer
LE2.2 AP 5 91-06-17,17/6/1991,chesa,-76.583,38.167,24.87,11.21499999,6,Summer
LE2.2 AP 5 91-07-08,8/7/1991,chesa,-76.583,38.167,26.69,11.89666674,7,Summer
LE2.2 AP 5 91-07-22,22/7/1991,chesa,-76.583,38.167,28.64,11.65999985,7,Summer
LE2.2 AP 5 91-08-05,5/8/1991,chesa,-76.583,38.167,27.26,12.02571447,8,Summer
LE2.2 AP 5 91-08-19,19/8/1991,chesa,-76.583,38.167,26.74,13.74777773,8,Summer
LE2.2 AP 5 91-09-03,3/9/1991,chesa,-76.583,38.167,25.26,15.77200031,9,Autumn
LE2.2 AP 5 91-09-16,16/9/1991,chesa,-76.583,38.167,25.17,15.92666674,9,Autumn
LE2.2 AP 5 91-10-01,1/10/1991,chesa,-76.583,38.167,21.57,16.17000008,10,Autumn
LE2.2 AP 5 91-11-04,4/11/1991,chesa,-76.583,38.167,14.27,15.48333343,11,Autumn
LE2.2 AP 5 91-12-02,2/12/1991,chesa,-76.583,38.167,10.7,17.71500015,12,Winter
LE2.2 AP 5 92-01-06,6/1/1992,chesa,-76.583,38.167,6.24,15.40599995,1,Winter
LE2.2 AP 5 92-02-10,10/2/1992,chesa,-76.583,38.167,3.35,17.08666643,2,Winter
LE2.2 AP 5 92-03-10,10/3/1992,chesa,-76.583,38.167,8.83,14.7566665,3,Spring
LE2.2 AP 5 92-04-13,13/4/1992,chesa,-76.583,38.167,8.98,15.20200024,4,Spring
LE2.2 AP 5 92-04-27,27/4/1992,chesa,-76.583,38.167,14.83,9.010000229,4,Spring
LE2.2 AP 5 92-05-11,11/5/1992,chesa,-76.583,38.167,14.4,11.54333337,5,Spring
LE2.2 AP 5 92-05-26,26/5/1992,chesa,-76.583,38.167,18.2,10.2816666,5,Spring
LE2.2 AP 5 92-06-08,8/6/1992,chesa,-76.583,38.167,20.23,11.35714286,6,Summer
LE2.2 AP 5 92-06-22,22/6/1992,chesa,-76.583,38.167,21.42,8.897999954,6,Summer
LE2.2 AP 5 92-07-06,6/7/1992,chesa,-76.583,38.167,23.98,12.71199989,7,Summer
LE2.2 AP 5 92-07-20,20/7/1992,chesa,-76.583,38.167,26.47,12.12333314,7,Summer
LE2.2 AP 5 92-08-10,10/8/1992,chesa,-76.583,38.167,26.23,12.3733333,8,Summer
LE2.2 AP 5 92-08-24,24/8/1992,chesa,-76.583,38.167,24.72,12.48666668,8,Summer
LE2.2 AP 5 92-09-08,8/9/1992,chesa,-76.583,38.167,24.65,12.97000011,9,Autumn
LE2.2 AP 5 92-09-21,21/9/1992,chesa,-76.583,38.167,23.77,14.07999992,9,Autumn
LE2.2 AP 5 92-10-07,7/10/1992,chesa,-76.583,38.167,17.08,12.15249991,10,Autumn
LE2.2 AP 5 92-11-18,18/11/1992,chesa,-76.583,38.167,11.25,15.38333337,11,Autumn
LE2.2 AP 5 92-12-07,7/12/1992,chesa,-76.583,38.167,7.28,12.60666657,12,Winter
LE2.2 AP 5 93-01-04,4/1/1993,chesa,-76.583,38.167,5.38,10.89599991,1,Winter
LE2.2 AP 5 93-02-08,8/2/1993,chesa,-76.583,38.167,3.63,11.26666657,2,Winter
LE2.2 AP 5 93-03-09,9/3/1993,chesa,-76.583,38.167,5.12,5.99000001,3,Spring
LE2.2 AP 5 93-04-12,12/4/1993,chesa,-76.583,38.167,9.47,5.868333181,4,Spring
LE2.2 AP 5 93-04-26,26/4/1993,chesa,-76.583,38.167,13.16,4.662857124,4,Spring
LE2.2 AP 5 93-05-10,10/5/1993,chesa,-76.583,38.167,18.7,3.846000052,5,Spring
LE2.2 AP 5 93-05-24,24/5/1993,chesa,-76.583,38.167,18.88,4.515999985,5,Spring
LE2.2 AP 5 93-06-14,14/6/1993,chesa,-76.583,38.167,22.39,7.980000079,6,Summer
LE2.2 AP 5 93-06-28,28/6/1993,chesa,-76.583,38.167,24.73,8.7233332,6,Summer
LE2.2 AP 5 93-07-12,12/7/1993,chesa,-76.583,38.167,28.78,8.418333213,7,Summer
LE2.2 AP 5 93-07-26,26/7/1993,chesa,-76.583,38.167,26.18,11.64099989,7,Summer
LE2.2 AP 5 93-08-09,9/8/1993,chesa,-76.583,38.167,25.83,12.21571432,8,Summer
LE2.2 AP 5 93-08-23,23/8/1993,chesa,-76.583,38.167,26.39,13.34571416,8,Summer
LE2.2 AP 5 93-09-13,13/9/1993,chesa,-76.583,38.167,24.15,14.05999994,9,Autumn
LE2.2 AP 5 93-09-27,27/9/1993,chesa,-76.583,38.167,23.2,14.59499979,9,Autumn
LE2.2 AP 5 93-10-04,4/10/1993,chesa,-76.583,38.167,20.23,14.99285725,10,Autumn
LE2.2 AP 5 93-11-15,15/11/1993,chesa,-76.583,38.167,13.42,14.88833332,11,Autumn
LE2.2 AP 5 93-12-06,6/12/1993,chesa,-76.583,38.167,10.18,12.11166668,12,Winter
LE2.2 AP 5 94-01-03,3/1/1994,chesa,-76.583,38.167,3.24,11.53999996,1,Winter
LE2.2 AP 5 94-02-22,22/2/1994,chesa,-76.583,38.167,4.93,6.303333441,2,Winter
LE2.2 AP 5 94-03-07,7/3/1994,chesa,-76.583,38.167,4.2,7.657999992,3,Spring
LE2.2 AP 5 94-04-04,4/4/1994,chesa,-76.583,38.167,10.34,3.845714297,4,Spring
LE2.2 AP 5 94-04-18,18/4/1994,chesa,-76.583,38.167,14.43,3.841666659,4,Spring
LE2.2 AP 5 94-05-02,2/5/1994,chesa,-76.583,38.167,17.46,3.799999952,5,Spring
LE2.2 AP 5 94-05-24,24/5/1994,chesa,-76.583,38.167,18.88,3.74666671,5,Spring
LE2.2 AP 5 94-06-13,13/6/1994,chesa,-76.583,38.167,23.09,6.63624996,6,Summer
LE2.2 AP 5 94-06-27,27/6/1994,chesa,-76.583,38.167,24.75,8.100000382,6,Summer
LE2.2 AP 5 94-07-11,11/7/1994,chesa,-76.583,38.167,27.68,6.557999897,7,Summer
LE2.2 AP 5 94-07-25,25/7/1994,chesa,-76.583,38.167,27.76,8.664444288,7,Summer
LE2.2 AP 5 94-08-15,15/8/1994,chesa,-76.583,38.167,25.9,9.471666654,8,Summer
LE2.2 AP 5 94-08-29,29/8/1994,chesa,-76.583,38.167,25.66,8.524285793,8,Summer
LE2.2 AP 5 94-09-12,12/9/1994,chesa,-76.583,38.167,23.17,10.27166653,9,Autumn
LE2.2 AP 5 94-09-26,26/9/1994,chesa,-76.583,38.167,22.26,12.10400009,9,Autumn
LE2.2 AP 5 94-10-11,11/10/1994,chesa,-76.583,38.167,18.78,14.02666648,10,Autumn
LE2.2 AP 5 94-11-14,14/11/1994,chesa,-76.583,38.167,14.03,14.40714278,11,Autumn
LE2.2 AP 5 94-12-12,12/12/1994,chesa,-76.583,38.167,9.26,13.93857111,12,Winter
LE2.2 AP 5 95-01-09,9/1/1995,chesa,-76.583,38.167,5.39,14.629,1,Winter
LE2.2 AP 5 95-02-21,21/2/1995,chesa,-76.583,38.167,3.32,10.97000027,2,Winter
LE2.2 AP 5 95-03-20,20/3/1995,chesa,-76.583,38.167,8.93,11.33333317,3,Spring
LE2.2 AP 5 95-04-10,10/4/1995,chesa,-76.583,38.167,11.69,12.70444436,4,Spring
LE2.2 AP 5 95-04-24,24/4/1995,chesa,-76.583,38.167,14.19,12.54857118,4,Spring
LE2.2 AP 5 95-05-08,8/5/1995,chesa,-76.583,38.167,15.71,11.96000017,5,Spring
LE2.2 AP 5 95-05-22,22/5/1995,chesa,-76.583,38.167,20.1,11.8914284,5,Spring
LE2.2 AP 5 95-06-05,5/6/1995,chesa,-76.583,38.167,23.7,9.795999908,6,Summer
LE2.2 AP 5 95-06-19,19/6/1995,chesa,-76.583,38.167,23.86,11.38399983,6,Summer
LE2.2 AP 5 95-07-10,10/7/1995,chesa,-76.583,38.167,24.92,12.94846161,7,Summer
LE2.2 AP 5 95-07-24,24/7/1995,chesa,-76.583,38.167,27.52,13.48461511,7,Summer
LE2.2 AP 5 95-08-07,7/8/1995,chesa,-76.583,38.167,27.35,14.43750016,8,Summer
LE2.2 AP 5 95-08-21,21/8/1995,chesa,-76.583,38.167,26.88,14.45384598,8,Summer
LE2.2 AP 5 95-09-05,5/9/1995,chesa,-76.583,38.167,25.59,16.04999997,9,Autumn
LE2.2 AP 5 95-09-18,18/9/1995,chesa,-76.583,38.167,24.04,16.75538474,9,Autumn
LE2.2 AP 5 95-10-02,2/10/1995,chesa,-76.583,38.167,21.28,17.36714288,10,Autumn
LE2.2 AP 5 95-11-13,13/11/1995,chesa,-76.583,38.167,12.38,17.91785717,11,Autumn
LE2.2 AP 5 95-12-13,13/12/1995,chesa,-76.583,38.167,6.45,15.7349999,12,Winter
LE2.2 AP 5 96-03-14,14/3/1996,chesa,-76.583,38.167,3.59,9.329999963,3,Spring
LE2.2 AP 5 96-04-08,8/4/1996,chesa,-76.583,38.167,7.49,8.886153881,4,Spring
LE2.2 AP 5 96-04-22,22/4/1996,chesa,-76.583,38.167,11.23,8.994615298,4,Spring
LE2.2 AP 5 96-05-13,13/5/1996,chesa,-76.583,38.167,15.57,7.435384457,5,Spring
LE2.2 AP 5 96-05-28,28/5/1996,chesa,-76.583,38.167,18.13,6.469230835,5,Spring
LE2.2 AP 5 96-06-10,10/6/1996,chesa,-76.583,38.167,19.15,10.11153841,6,Summer
LE2.2 AP 5 96-07-08,8/7/1996,chesa,-76.583,38.167,23.79,10.56076927,7,Summer
LE2.2 AP 5 96-07-22,22/7/1996,chesa,-76.583,38.167,24.74,9.890000037,7,Summer
LE2.2 AP 5 96-08-05,5/8/1996,chesa,-76.583,38.167,25.51,10.07199984,8,Summer
LE2.2 AP 5 96-08-26,26/8/1996,chesa,-76.583,38.167,25.65,11.05615403,8,Summer
LE2.2 AP 5 96-09-09,9/9/1996,chesa,-76.583,38.167,25.53,9.591999976,9,Autumn
